"","people_id","work_id"
"5974",7349,1765
"5975",8268,314
"5976",3290,1424
"5977",6227,2464
"5978",2121,5039
"5979",9696,1889
"5980",7990,3613
"5981",4586,1210
"5982",2420,2927
"5983",8509,2790
"5984",5079,3116
"5985",498,551
"5986",1260,2187
"5987",636,5176
"5988",9577,2824
"5989",6851,2239
"5990",9926,4700
"5991",9022,3900
"5992",5662,2118
"5993",8311,810
"5994",9358,2491
"5995",7688,66
"5996",8184,4308
"5997",9489,1996
"5998",4253,2533
"5999",7104,337
"6000",1820,3680
"6001",4154,4272
"6002",7706,2466
"6003",965,4054
"6004",6182,5084
"6005",775,3279
"6006",4031,4718
"6007",2420,238
"6008",8347,890
"6009",5238,691
"6010",4664,4213
"6011",6371,2960
"6012",1369,4051
"6013",8947,2393
"6014",4791,3043
"6015",7155,3897
"6016",7585,3621
"6017",1200,621
"6018",5023,5370
"6019",1243,4948
"6020",2217,4923
"6021",5899,1969
"6022",4906,2902
"6023",5268,4029
"6024",103,4277
"6025",4937,3409
"6026",2781,5137
"6027",175,3561
"6028",320,5428
"6029",6987,1526
"6030",9798,774
"6031",5416,580
"6032",5034,652
"6033",2230,554
"6034",3483,5265
"6035",3970,1340
"6036",2009,2737
"6037",269,1961
"6038",3156,374
"6039",7848,3609
"6040",5105,1307
"6041",8785,1676
"6042",4269,2221
"6043",7613,417
"6044",1843,3421
"6045",8287,3989
"6046",1315,3887
"6047",3213,1356
"6048",2196,4094
"6049",1020,2426
"6050",6938,962
"6051",5545,3794
"6052",8820,2860
"6053",607,4513
"6054",2126,4038
"6055",4258,909
"6056",64,3170
"6057",7247,1083
"6058",1663,1583
"6059",578,872
"6060",9128,2468
"6061",2912,4237
"6062",9996,4889
"6063",6483,2745
"6064",5114,4308
"6065",2503,4704
"6066",2093,3721
"6067",8644,4349
"6068",957,2511
"6069",4742,3299
"6070",5518,1914
"6071",7972,5326
"6072",1598,1667
"6073",9628,4323
"6074",6067,4912
"6075",216,803
"6076",1564,301
"6077",2756,1647
"6078",1219,4719
"6079",7679,5283
"6080",9766,5401
"6081",2544,2858
"6082",4505,3798
"6083",9000,4478
"6084",7263,699
"6085",6343,4828
"6086",2390,4905
"6087",1406,1395
"6088",345,4294
"6089",8518,3800
"6090",4355,1895
"6091",8634,1801
"6092",4522,3150
"6093",6803,5307
"6094",681,2520
"6095",7917,1221
"6096",2486,1374
"6097",9725,4789
"6098",9707,4894
"6099",4409,388
"6100",2842,2506
"6101",7064,1023
"6102",5425,753
"6103",2323,370
"6104",7607,2826
"6105",3693,4341
"6106",8589,964
"6107",3705,1152
"6108",1622,1016
"6109",5734,1241
"6110",1708,2244
"6111",7519,183
"6112",3660,1779
"6113",7333,2292
"6114",755,4888
"6115",4776,2581
"6116",2101,2299
"6117",2021,3059
"6118",6874,3416
"6119",7431,5150
"6120",4107,1543
"6121",5375,1729
"6122",2425,1658
"6123",7136,1994
"6124",1082,3285
"6125",9038,3276
"6126",9503,2510
"6127",6973,2384
"6128",3317,1690
"6129",9963,1837
"6130",7525,2259
"6131",4489,3791
"6132",482,1081
"6133",2860,2612
"6134",262,2268
"6135",1236,4616
"6136",9231,3146
"6137",2236,4896
"6138",5956,1127
"6139",9583,3953
"6140",2576,4871
"6141",7813,1553
"6142",3840,3454
"6143",759,2993
"6144",2586,5242
"6145",5030,1780
"6146",81,5364
"6147",9289,2354
"6148",2100,1150
"6149",781,2816
"6150",5277,1990
"6151",6559,1775
"6152",7103,2434
"6153",4100,425
"6154",6067,4684
"6155",2824,3084
"6156",7602,2712
"6157",272,1536
"6158",950,5298
"6159",4932,2452
"6160",7987,2208
"6161",4806,1206
"6162",6367,1846
"6163",4402,5392
"6164",4068,2578
"6165",7297,2204
"6166",9561,3503
"6167",4805,4561
"6168",4226,3354
"6169",5799,4118
"6170",3509,1466
"6171",4986,4440
"6172",3806,4224
"6173",7922,4784
"6174",6608,4364
"6175",262,2023
"6176",9972,309
"6177",2035,4240
"6178",7791,3835
"6179",2807,202
"6180",3807,2190
"6181",6905,804
"6182",5255,3415
"6183",4649,701
"6184",5932,617
"6185",4904,292
"6186",6388,1044
"6187",5973,2760
"6188",1146,1315
"6189",8905,3245
"6190",2989,4157
"6191",7615,500
"6192",2711,2064
"6193",8981,2074
"6194",5549,4171
"6195",5978,4867
"6196",4074,386
"6197",6459,1465
"6198",1206,4366
"6199",4661,4428
"6200",5362,708
"6201",1991,4069
"6202",6193,2139
"6203",5145,2100
"6204",530,5176
"6205",9864,2667
"6206",7723,1882
"6207",7478,2775
"6208",4200,1
"6209",5611,70
"6210",3269,1226
"6211",3443,4846
"6212",7678,177
"6213",6774,4362
"6214",8876,5333
"6215",3182,2964
"6216",5233,4880
"6217",4888,1757
"6218",1360,3970
"6219",9761,4970
"6220",7764,2613
"6221",6930,3968
"6222",7967,1144
"6223",4877,442
"6224",3561,2161
"6225",4152,2033
"6226",1174,1353
"6227",3608,138
"6228",6622,4870
"6229",9170,4172
"6230",9288,4100
"6231",1120,4366
"6232",7168,4945
"6233",1522,1929
"6234",3420,3880
"6235",4326,2727
"6236",2430,2704
"6237",4919,573
"6238",8568,4201
"6239",8448,4336
"6240",4342,1915
"6241",1609,183
"6242",3294,4002
"6243",8705,2283
"6244",3029,1069
"6245",285,900
"6246",3190,283
"6247",4350,1907
"6248",9450,1298
"6249",8965,5415
"6250",1799,1571
"6251",5155,2583
"6252",6524,499
"6253",8601,2675
"6254",4960,3598
"6255",8901,2648
"6256",7049,4355
"6257",3749,3212
"6258",4834,1311
"6259",7379,4768
"6260",4627,5093
"6261",5074,1062
"6262",4432,2607
"6263",175,1400
"6264",3459,3024
"6265",849,4479
"6266",983,235
"6267",7529,846
"6268",6945,4695
"6269",3068,650
"6270",6591,2342
"6271",7096,3062
"6272",1810,2504
"6273",6058,4546
"6274",7699,3087
"6275",7303,2597
"6276",9992,60
"6277",9869,3040
"6278",4152,1013
"6279",7784,930
"6280",5258,4418
"6281",4404,1536
"6282",9080,4612
"6283",664,2104
"6284",7521,476
"6285",7490,3976
"6286",6074,741
"6287",4019,4797
"6288",6205,1094
"6289",5709,5005
"6290",4741,1251
"6291",1673,585
"6292",444,5263
"6293",2561,313
"6294",9432,3495
"6295",7708,786
"6296",2434,4981
"6297",6402,1112
"6298",5896,2334
"6299",6905,2448
"6300",6266,3882
"6301",3955,1056
"6302",9834,3605
"6303",6264,4249
"6304",468,3052
"6305",5791,706
"6306",8909,2305
"6307",3642,712
"6308",4880,5301
"6309",2189,3661
"6310",8717,1479
"6311",6867,751
"6312",57,3499
"6313",6642,296
"6314",5440,2869
"6315",8759,2738
"6316",7937,754
"6317",6040,532
"6318",2478,4949
"6319",8738,2291
"6320",3646,628
"6321",6023,4884
"6322",1451,2752
"6323",5642,3743
"6324",1593,4372
"6325",9768,2794
"6326",485,3454
"6327",383,4687
"6328",8953,1155
"6329",5255,3689
"6330",4248,784
"6331",3810,2473
"6332",4208,3916
"6333",6646,2967
"6334",4159,3723
"6335",2016,547
"6336",4601,4062
"6337",525,3757
"6338",2268,3716
"6339",1458,2079
"6340",3818,5233
"6341",7647,4603
"6342",4368,1994
"6343",969,1482
"6344",7656,4128
"6345",1444,5001
"6346",2313,4894
"6347",2941,4657
"6348",3529,4908
"6349",6981,4216
"6350",3388,1251
"6351",6908,4671
"6352",7639,104
"6353",3443,2923
"6354",5315,21
"6355",1904,4592
"6356",7320,5230
"6357",4312,2514
"6358",99,3780
"6359",1963,3296
"6360",8563,1200
"6361",9789,2383
"6362",8050,4593
"6363",8598,5242
"6364",526,1858
"6365",4521,5232
"6366",2843,2399
"6367",1444,4745
"6368",3041,4079
"6369",4424,3269
"6370",6587,2771
"6371",4886,1504
"6372",3445,3496
"6373",8644,703
"6374",7539,2796
"6375",6759,4737
"6376",2299,3037
"6377",1113,4581
"6378",6677,1231
"6379",7900,4878
"6380",185,1571
"6381",8213,522
"6382",8356,4195
"6383",9881,1471
"6384",2266,1664
"6385",3230,485
"6386",2364,5094
"6387",6069,183
"6388",3448,2670
"6389",4114,2052
"6390",1606,2008
"6391",6646,745
"6392",8284,2560
"6393",2935,461
"6394",9448,2500
"6395",5577,3610
"6396",2574,3443
"6397",2281,2312
"6398",1247,3007
"6399",3797,1579
"6400",1973,4332
"6401",9844,4865
"6402",4268,710
"6403",6245,3535
"6404",2121,245
"6405",4785,1478
"6406",3016,1433
"6407",2795,2498
"6408",2240,2923
"6409",1997,5158
"6410",9425,2497
"6411",9897,1217
"6412",3783,970
"6413",2502,3702
"6414",529,1865
"6415",2453,250
"6416",8838,2988
"6417",5543,4959
"6418",2220,4890
"6419",8626,2367
"6420",971,3430
"6421",2001,1895
"6422",3481,5032
"6423",499,3084
"6424",4790,3818
"6425",9422,4982
"6426",2231,4736
"6427",817,4124
"6428",8350,1448
"6429",1422,432
"6430",288,938
"6431",9809,2337
"6432",9338,857
"6433",2098,2022
"6434",4266,1363
"6435",5801,1909
"6436",2073,714
"6437",2926,1278
"6438",7835,4388
"6439",4835,4616
"6440",7006,5352
"6441",1693,1489
"6442",8507,3271
"6443",9471,4934
"6444",1759,3557
"6445",4865,4957
"6446",1503,4581
"6447",2838,2818
"6448",530,1692
"6449",6840,4595
"6450",8345,1446
"6451",8796,889
"6452",5869,1495
"6453",6030,4076
"6454",7332,2246
"6455",137,1792
"6456",8780,1850
"6457",9051,2072
"6458",498,2026
"6459",3234,2404
"6460",6117,4826
"6461",9618,1288
"6462",7331,2953
"6463",7110,2075
"6464",9349,4190
"6465",7602,4673
"6466",5166,2784
"6467",5711,990
"6468",3066,2580
"6469",2945,4626
"6470",7404,4611
"6471",2858,4933
"6472",628,3139
"6473",8105,5131
"6474",6596,789
"6475",4369,3646
"6476",5851,3452
"6477",9940,2015
"6478",1741,1326
"6479",4767,403
"6480",5013,2241
"6481",5552,1687
"6482",9088,1152
"6483",3619,1251
"6484",7129,1504
"6485",9071,92
"6486",3365,2898
"6487",3886,4859
"6488",916,2881
"6489",3091,3787
"6490",3049,1674
"6491",9188,1133
"6492",1482,867
"6493",5357,1130
"6494",3380,4646
"6495",6150,173
"6496",7704,1192
"6497",9046,4931
"6498",7876,465
"6499",1456,4377
"6500",4151,2430
"6501",2229,4138
"6502",3377,3568
"6503",5691,4860
"6504",4272,4043
"6505",4900,1833
"6506",9322,3077
"6507",8632,3336
"6508",8038,5255
"6509",1515,261
"6510",4223,2058
"6511",5712,3599
"6512",8338,4467
"6513",5616,4845
"6514",3892,3476
"6515",7534,5079
"6516",423,2802
"6517",5677,2026
"6518",7547,4065
"6519",1889,1094
"6520",5821,712
"6521",5805,5204
"6522",7573,3137
"6523",7324,2818
"6524",8181,5280
"6525",5734,2653
"6526",9675,1942
"6527",9142,2012
"6528",8020,3391
"6529",540,2163
"6530",5300,999
"6531",6451,3531
"6532",2754,2811
"6533",494,638
"6534",663,1667
"6535",8437,3524
"6536",6309,2985
"6537",8932,1929
"6538",2684,5195
"6539",3711,3779
"6540",4937,4404
"6541",1524,5347
"6542",5959,1111
"6543",8030,4882
"6544",6083,2504
"6545",4815,3128
"6546",8524,5358
"6547",9026,1725
"6548",685,4760
"6549",8040,3249
"6550",9926,1213
"6551",4210,4397
"6552",985,2136
"6553",238,4426
"6554",7510,692
"6555",6276,1499
"6556",822,4900
"6557",9344,2821
"6558",9152,1249
"6559",2572,1225
"6560",8197,4327
"6561",1431,1261
"6562",4689,4621
"6563",5419,3299
"6564",2546,4051
"6565",244,696
"6566",1659,4957
"6567",3638,1967
"6568",1100,1197
"6569",9457,1400
"6570",4384,2839
"6571",8649,639
"6572",8065,2605
"6573",1476,2228
"6574",2439,3515
"6575",6599,626
"6576",8767,1277
"6577",1052,1452
"6578",1444,4047
"6579",7908,2232
"6580",1583,4938
"6581",2751,63
"6582",9469,1738
"6583",605,4848
"6584",3828,2670
"6585",3183,5223
"6586",8743,3088
"6587",7116,1454
"6588",1023,349
"6589",7384,1017
"6590",2144,3174
"6591",268,2615
"6592",6320,1014
"6593",3758,2260
"6594",4533,5205
"6595",7481,1424
"6596",2810,3686
"6597",3376,4049
"6598",1083,1550
"6599",7387,2790
"6600",8992,850
"6601",3882,221
"6602",8653,5055
"6603",9802,1898
"6604",6465,4802
"6605",7349,1393
"6606",6452,806
"6607",5628,3987
"6608",7729,2987
"6609",8494,4970
"6610",186,3622
"6611",7347,1100
"6612",7447,3700
"6613",5121,2545
"6614",8154,2464
"6615",6499,3373
"6616",4550,1334
"6617",282,3703
"6618",8563,4295
"6619",8143,3015
"6620",2386,2923
"6621",3991,3453
"6622",8609,2108
"6623",7171,781
"6624",5198,5132
"6625",1920,5386
"6626",1445,1034
"6627",5598,3115
"6628",8697,1913
"6629",7613,3839
"6630",7093,2166
"6631",166,1954
"6632",9323,4
"6633",351,4522
"6634",5453,253
"6635",5222,2471
"6636",9534,3499
"6637",9578,552
"6638",35,1498
"6639",6134,5380
"6640",7411,3763
"6641",6574,2221
"6642",5064,4895
"6643",9096,1472
"6644",2753,4954
"6645",138,2569
"6646",4231,2652
"6647",2315,3625
"6648",7680,2962
"6649",5722,4552
"6650",8016,5400
"6651",6666,2644
"6652",6301,1141
"6653",6779,4624
"6654",4772,490
"6655",225,2625
"6656",8747,1770
"6657",1707,2267
"6658",985,3684
"6659",2385,3520
"6660",389,4982
"6661",5095,5229
"6662",158,5064
"6663",5941,1128
"6664",3629,5168
"6665",4205,171
"6666",5499,3071
"6667",4484,1256
"6668",7389,3349
"6669",3416,997
"6670",5487,4103
"6671",3214,1512
"6672",9930,840
"6673",615,4937
"6674",7649,1904
"6675",4913,5104
"6676",545,3092
"6677",5322,4753
"6678",9315,4800
"6679",4215,2828
"6680",8617,1969
"6681",2121,1685
"6682",3043,307
"6683",2475,34
"6684",5134,3710
"6685",4372,4903
"6686",3107,149
"6687",8884,616
"6688",2327,1534
"6689",4904,204
"6690",1661,247
"6691",6501,2028
"6692",3021,635
"6693",4988,3402
"6694",5451,94
"6695",5696,1809
"6696",2639,3065
"6697",2015,2580
"6698",4984,2288
"6699",7153,3428
"6700",1554,4059
"6701",4421,3101
"6702",3169,4082
"6703",235,3860
"6704",9392,1330
"6705",7655,3651
"6706",9038,2571
"6707",3500,2845
"6708",706,4632
"6709",4921,4165
"6710",3765,2065
"6711",1193,3998
"6712",635,4273
"6713",7933,3256
"6714",8330,2866
"6715",7015,3143
"6716",1500,564
"6717",7269,3120
"6718",3841,600
"6719",7607,1671
"6720",4001,1889
"6721",2780,1488
"6722",3004,68
"6723",977,2720
"6724",2278,326
"6725",5628,1944
"6726",7754,3742
"6727",9017,4861
"6728",9875,90
"6729",6724,5127
"6730",6336,469
"6731",9954,180
"6732",5773,2565
"6733",2834,1528
"6734",3870,3418
"6735",8071,3019
"6736",3803,3271
"6737",7413,5098
"6738",5171,5386
"6739",4956,2598
"6740",9062,1801
"6741",1803,2660
"6742",4689,2620
"6743",5566,907
"6744",7997,1399
"6745",7480,1579
"6746",3551,142
"6747",5916,1107
"6748",5743,3834
"6749",4701,4163
"6750",6604,3595
"6751",1119,2214
"6752",4724,848
"6753",9239,3016
"6754",7884,681
"6755",2872,3028
"6756",8511,2356
"6757",6863,5277
"6758",2207,2850
"6759",5798,2055
"6760",9433,3259
"6761",7233,384
"6762",1376,404
"6763",6886,2763
"6764",5560,2291
"6765",3244,3120
"6766",5405,987
"6767",6255,1718
"6768",1230,4885
"6769",351,3314
"6770",9150,1622
"6771",6375,4328
"6772",6012,836
"6773",7197,3572
"6774",9250,2248
"6775",8676,5341
"6776",4960,1243
"6777",1395,600
"6778",7615,4072
"6779",2413,4246
"6780",2830,2236
"6781",8284,1155
"6782",4279,1198
"6783",2282,4230
"6784",8508,3553
"6785",6094,4693
"6786",7731,308
"6787",9789,965
"6788",8896,2359
"6789",8899,762
"6790",3764,1681
"6791",1229,3501
"6792",1391,2503
"6793",6443,1885
"6794",7820,4964
"6795",3280,4078
"6796",1810,4504
"6797",5238,2121
"6798",2666,4779
"6799",5600,3839
"6800",8871,733
"6801",6104,3041
"6802",1175,915
"6803",4869,2507
"6804",2328,1693
"6805",5954,3047
"6806",7304,1329
"6807",3800,2742
"6808",9047,5411
"6809",9414,1821
"6810",5683,156
"6811",440,4640
"6812",720,2956
"6813",3174,2058
"6814",7955,3558
"6815",6067,4137
"6816",9574,3972
"6817",814,3416
"6818",2749,2646
"6819",9573,2525
"6820",4352,1915
"6821",6600,1139
"6822",5159,3809
"6823",7140,2198
"6824",1628,4085
"6825",9908,2088
"6826",5284,4985
"6827",5973,1970
"6828",9613,3468
"6829",2567,2639
"6830",8385,2960
"6831",2055,2765
"6832",1076,2670
"6833",786,380
"6834",1833,1519
"6835",7553,2915
"6836",4743,5133
"6837",2828,32
"6838",678,3622
"6839",8129,1917
"6840",6124,1045
"6841",6556,1322
"6842",8081,2628
"6843",3800,5338
"6844",5304,1538
"6845",4285,3674
"6846",4345,514
"6847",3140,5101
"6848",7803,1936
"6849",4057,834
"6850",7801,2527
"6851",2198,3308
"6852",9228,4346
"6853",6947,3621
"6854",2795,3910
"6855",2099,3559
"6856",3222,1274
"6857",6383,137
"6858",1493,994
"6859",5660,3423
"6860",8122,2725
"6861",2882,1362
"6862",8602,2396
"6863",339,3306
"6864",6639,3518
"6865",5974,377
"6866",7637,3790
"6867",3418,3388
"6868",1616,1732
"6869",6053,2237
"6870",1102,1057
"6871",5151,1443
"6872",6485,5330
"6873",5234,4590
"6874",3733,342
"6875",2355,451
"6876",2948,2553
"6877",4947,4642
"6878",1311,1803
"6879",5763,283
"6880",3459,4065
"6881",2937,3704
"6882",6158,3995
"6883",7872,2364
"6884",6485,3638
"6885",136,2035
"6886",6501,976
"6887",4217,2640
"6888",6199,4541
"6889",9628,987
"6890",8586,738
"6891",2723,440
"6892",2007,4627
"6893",5536,3526
"6894",9512,2269
"6895",1053,1392
"6896",4763,2427
"6897",7035,2758
"6898",1856,673
"6899",8523,3419
"6900",2426,3466
"6901",8972,4025
"6902",2537,5034
"6903",5322,4675
"6904",3006,3547
"6905",6341,3867
"6906",4855,4493
"6907",6542,1264
"6908",625,2856
"6909",8625,1721
"6910",1829,4974
"6911",8193,1169
"6912",7676,203
"6913",8463,159
"6914",970,2274
"6915",9593,146
"6916",1014,3487
"6917",9157,2692
"6918",626,4261
"6919",6283,5008
"6920",1390,2806
"6921",4822,757
"6922",6042,2732
"6923",824,4575
"6924",1136,297
"6925",5851,4682
"6926",522,2823
"6927",1175,1331
"6928",9621,1436
"6929",873,4104
"6930",1887,1101
"6931",3168,812
"6932",1717,19
"6933",1742,3032
"6934",4118,1952
"6935",7525,3405
"6936",1214,15
"6937",2373,2284
"6938",3489,4484
"6939",5103,4246
"6940",6044,1480
"6941",691,24
"6942",6309,795
"6943",8355,968
"6944",2412,2366
"6945",8791,2616
"6946",5798,2406
"6947",4048,3146
"6948",7298,2385
"6949",281,1574
"6950",4801,914
"6951",5835,4741
"6952",5961,3040
"6953",6735,751
"6954",3908,4691
"6955",3949,712
"6956",6553,3783
"6957",3993,2160
"6958",8739,1810
"6959",3869,967
"6960",808,5186
"6961",4174,3704
"6962",5333,683
"6963",5827,1880
"6964",1625,2524
"6965",3324,5018
"6966",1828,1275
"6967",459,5281
"6968",589,3753
"6969",8463,817
"6970",4436,2538
"6971",7801,2417
"6972",7659,2102
"6973",3082,5362
"6974",3770,1621
"6975",5012,689
"6976",8177,1761
"6977",8099,1709
"6978",9120,4423
"6979",8307,4530
"6980",7790,3034
"6981",4934,3741
"6982",1980,414
"6983",5233,546
"6984",9619,762
"6985",1218,2255
"6986",165,2726
"6987",3865,1233
"6988",7216,1778
"6989",244,3464
"6990",8572,4343
"6991",7343,4732
"6992",8520,2344
"6993",5440,2493
"6994",938,4340
"6995",4391,4997
"6996",9029,3899
"6997",8100,3614
"6998",1488,1983
"6999",4955,4954
"7000",8168,1098
"7001",5745,1653
"7002",9628,1922
"7003",7179,256
"7004",2685,2219
"7005",5543,2081
"7006",9017,3419
"7007",6699,600
"7008",4638,2022
"7009",428,5377
"7010",9328,1782
"7011",9213,4858
"7012",3366,1741
"7013",2112,2971
"7014",1790,4675
"7015",8147,1650
"7016",961,5211
"7017",9810,1999
"7018",1832,3564
"7019",4878,3095
"7020",1071,4283
"7021",1468,2636
"7022",4706,2051
"7023",6987,4788
"7024",7829,4859
"7025",3606,1449
"7026",4108,1486
"7027",401,5277
"7028",6703,3088
"7029",9721,2943
"7030",9095,542
"7031",6158,3076
"7032",5388,4597
"7033",6243,323
"7034",8193,1999
"7035",2619,4861
"7036",6320,1924
"7037",2714,5094
"7038",7860,4132
"7039",2718,2273
"7040",6946,730
"7041",1864,1207
"7042",956,722
"7043",2444,3907
"7044",8420,2469
"7045",3021,4233
"7046",8540,888
"7047",9452,5249
"7048",6807,4062
"7049",9489,681
"7050",1371,2944
"7051",5239,3824
"7052",5616,2808
"7053",7394,2333
"7054",3573,1453
"7055",8521,4431
"7056",6094,4125
"7057",1422,2328
"7058",5765,625
"7059",145,1099
"7060",6611,617
"7061",5180,3706
"7062",1830,3904
"7063",1491,802
"7064",2776,964
"7065",657,1243
"7066",2778,1228
"7067",8955,3052
"7068",7240,2083
"7069",685,2506
"7070",6094,1951
"7071",4510,2649
"7072",2073,721
"7073",7561,4415
"7074",9229,649
"7075",18,5219
"7076",1305,2920
"7077",8603,1853
"7078",639,2049
"7079",4093,2200
"7080",3101,571
"7081",104,2665
"7082",5448,170
"7083",3985,3624
"7084",5775,1219
"7085",7350,873
"7086",8726,2722
"7087",7998,2523
"7088",6271,1717
"7089",1984,4759
"7090",6697,364
"7091",8910,2897
"7092",1561,4481
"7093",1141,3451
"7094",3820,4912
"7095",8789,4906
"7096",7614,2156
"7097",6102,3862
"7098",6613,2591
"7099",1268,3764
"7100",2880,2602
"7101",1596,2978
"7102",8713,1574
"7103",3506,2496
"7104",1214,4298
"7105",3684,5176
"7106",1944,3996
"7107",5284,735
"7108",9848,3783
"7109",2402,4338
"7110",9642,2965
"7111",4922,5001
"7112",6263,146
"7113",800,4978
"7114",4270,72
"7115",9259,2647
"7116",1961,2899
"7117",7414,752
"7118",733,4229
"7119",481,3841
"7120",6039,3403
"7121",5027,799
"7122",6088,4158
"7123",716,4593
"7124",9579,5132
"7125",3893,2919
"7126",4874,1305
"7127",1737,5217
"7128",6480,1033
"7129",2126,4013
"7130",1624,4466
"7131",7084,2787
"7132",25,3775
"7133",4522,3733
"7134",2482,5463
"7135",9656,4471
"7136",9823,1596
"7137",6474,940
"7138",4622,1539
"7139",8450,2218
"7140",5575,3410
"7141",198,915
"7142",6458,4557
"7143",1403,3138
"7144",1892,1041
"7145",826,1840
"7146",6380,5107
"7147",9473,3587
"7148",1963,3749
"7149",3517,3820
"7150",2397,761
"7151",5390,1627
"7152",1514,2401
"7153",2164,5022
"7154",289,226
"7155",7223,3329
"7156",6725,1391
"7157",5694,2661
"7158",405,335
"7159",696,3567
"7160",4124,2599
"7161",3675,3552
"7162",8490,4121
"7163",3414,1414
"7164",9692,1212
"7165",2381,1372
"7166",8333,1180
"7167",2173,655
"7168",8715,2991
"7169",1883,755
"7170",5860,741
"7171",1896,910
"7172",6200,91
"7173",8730,2983
"7174",6871,3612
"7175",92,2815
"7176",1484,3662
"7177",2857,1991
"7178",3309,2347
"7179",4167,945
"7180",8013,1073
"7181",2593,2612
"7182",7487,4776
"7183",8577,923
"7184",285,699
"7185",7952,2855
"7186",223,95
"7187",347,5459
"7188",553,3060
"7189",1560,1740
"7190",119,4236
"7191",2034,2013
"7192",8868,4007
"7193",5376,4495
"7194",9522,2330
"7195",4883,93
"7196",3531,3431
"7197",9317,954
"7198",5805,2712
"7199",3520,5164
"7200",865,5209
"7201",8982,2875
"7202",1458,1659
"7203",1659,1666
"7204",420,4190
"7205",4486,580
"7206",6987,54
"7207",1795,1534
"7208",9936,2863
"7209",7291,3950
"7210",6968,3431
"7211",6017,529
"7212",1620,1322
"7213",1502,4474
"7214",2539,1315
"7215",3361,4999
"7216",5639,1812
"7217",3425,3511
"7218",4634,1055
"7219",1618,1247
"7220",6943,426
"7221",5592,4420
"7222",9071,812
"7223",3282,4901
"7224",9400,2032
"7225",565,4979
"7226",5183,3802
"7227",8068,4620
"7228",5778,3913
"7229",2852,4955
"7230",2435,2420
"7231",9400,1957
"7232",1213,4362
"7233",9882,2408
"7234",4759,3253
"7235",1982,2032
"7236",6119,2934
"7237",1231,2763
"7238",6373,1019
"7239",6547,3302
"7240",7128,508
"7241",5490,3698
"7242",9111,343
"7243",9090,3153
"7244",5491,2056
"7245",139,1930
"7246",5436,1427
"7247",2094,265
"7248",8541,2800
"7249",89,5215
"7250",3625,2855
"7251",859,1202
"7252",8279,273
"7253",7394,248
"7254",2540,5109
"7255",7987,3775
"7256",3712,1247
"7257",2734,5104
"7258",8733,2890
"7259",4805,725
"7260",762,2183
"7261",820,370
"7262",3123,3216
"7263",9567,2652
"7264",1415,3941
"7265",7007,3074
"7266",4539,1817
"7267",7777,4042
"7268",4856,4160
"7269",1944,3648
"7270",8365,277
"7271",9525,4794
"7272",8276,4838
"7273",7301,3858
"7274",4304,1423
"7275",4530,1476
"7276",3274,1626
"7277",8956,1071
"7278",6044,5057
"7279",3793,2516
"7280",1598,1936
"7281",7654,1567
"7282",8428,880
"7283",5633,5069
"7284",8420,1737
"7285",7279,3786
"7286",7924,1727
"7287",3167,4228
"7288",3443,263
"7289",5031,1805
"7290",5627,4949
"7291",8347,5461
"7292",6495,4595
"7293",9863,352
"7294",2157,1505
"7295",8411,4290
"7296",5522,1445
"7297",117,4195
"7298",114,5226
"7299",1679,3094
"7300",5774,4057
"7301",7315,1339
"7302",4857,4992
"7303",2338,1887
"7304",1434,2832
"7305",4053,1512
"7306",845,1300
"7307",7953,698
"7308",2558,2242
"7309",9878,3366
"7310",3972,3216
"7311",3947,784
"7312",4678,145
"7313",8972,2987
"7314",4990,1111
"7315",2644,5129
"7316",8429,2186
"7317",4981,2098
"7318",8854,2491
"7319",5868,4793
"7320",3786,2676
"7321",5366,2774
"7322",267,322
"7323",1641,4318
"7324",124,175
"7325",6947,736
"7326",1880,2259
"7327",3867,3492
"7328",4099,1940
"7329",7705,5306
"7330",3132,2727
"7331",4745,1457
"7332",8411,520
"7333",8581,1860
"7334",3934,3129
"7335",8300,4019
"7336",7065,4541
"7337",3229,1234
"7338",6855,2019
"7339",8164,3739
"7340",4000,1753
"7341",8731,1698
"7342",7391,4851
"7343",8687,2968
"7344",7663,1363
"7345",7408,4910
"7346",5770,1221
"7347",7908,1229
"7348",3954,4233
"7349",8786,1405
"7350",3233,3481
"7351",4824,5260
"7352",7185,5079
"7353",4507,5045
"7354",9720,4272
"7355",8865,5101
"7356",3880,4151
"7357",6023,887
"7358",8268,2844
"7359",8047,3493
"7360",9123,4207
"7361",4345,3578
"7362",4161,1111
"7363",1477,5428
"7364",7319,4008
"7365",773,4850
"7366",7203,3705
"7367",7268,2986
"7368",4929,3869
"7369",2063,1417
"7370",3777,3013
"7371",8087,4621
"7372",9545,3686
"7373",8690,514
"7374",7702,3687
"7375",1378,3513
"7376",4640,719
"7377",8771,2794
"7378",4501,1087
"7379",661,1616
"7380",9027,2590
"7381",3532,3307
"7382",3550,2903
"7383",9548,5148
"7384",7815,4649
"7385",1411,83
"7386",1962,3948
"7387",2063,1490
"7388",573,3940
"7389",4926,4869
"7390",5240,1734
"7391",5937,3649
"7392",5887,390
"7393",3288,1925
"7394",6334,4367
"7395",9434,2477
"7396",6535,5248
"7397",1115,4332
"7398",9111,5283
"7399",9247,4618
"7400",9364,2608
"7401",1123,994
"7402",9960,2860
"7403",3420,4081
"7404",8673,1243
"7405",3030,1693
"7406",848,952
"7407",9892,4852
"7408",4601,4050
"7409",1381,3854
"7410",6787,410
